Index,Direction,Timesteamp,Name,ID,PGN(H),Addr Src(H),Addr Dst(H),Format,Type,Length,Data,Comment,
1,Receive,730.7711,BMS_VCU_01,00000703,--,--,--,Standard,Data frm,08,0C 9D 17 73 00 39 14 6A ,,
,CellVoltage73,3.228V,--,,C9C,36,12,0.001,0,,
,CellVoltage74,3.228V,--,,C9C,52,12,0.001,0,,
,CellVoltage75,3.228V,--,,C9C,56,12,0.001,0,,
30,Receive,730.6562,BMS_VCU_27,00000723,--,--,--,Standard,Data frm,08,C9 AC 9C C9 CF C9 CC 9C ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage76,3.227V,--,,C9B,12,12,0.001,0,,
,CellVoltage77,3.227V,--,,C9B,16,12,0.001,0,,
,CellVoltage78,3.227V,--,,C9B,36,12,0.001,0,,
,CellVoltage79,3.228V,--,,C9C,52,12,0.001,0,,
,CellVoltage80,3.229V,--,,C9D,56,12,0.001,0,,
31,Receive,730.6564,BMS_VCU_28,00000724,--,--,--,Standard,Data frm,08,C9 CC 9C C9 BF C9 CC 9C ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage81,3.229V,--,,C9D,12,12,0.001,0,,
,CellVoltage82,3.228V,--,,C9C,16,12,0.001,0,,
,CellVoltage83,3.227V,--,,C9B,36,12,0.001,0,,
,CellVoltage84,3.228V,--,,C9C,52,12,0.001,0,,
,CellVoltage85,3.228V,--,,C9C,56,12,0.001,0,,
32,Receive,730.6567,BMS_VCU_29,00000725,--,--,--,Standard,Data frm,08,C9 DC 9B C9 CF C9 BC 9C ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage86,3.229V,--,,C9D,12,12,0.001,0,,
,CellVoltage87,3.227V,--,,C9B,16,12,0.001,0,,
,CellVoltage88,3.228V,--,,C9C,36,12,0.001,0,,
,CellVoltage89,3.227V,--,,C9B,52,12,0.001,0,,
,CellVoltage90,3.228V,--,,C9C,56,12,0.001,0,,
33,Receive,730.6569,BMS_VCU_30,00000726,--,--,--,Standard,Data frm,08,C9 DC 9D C9 DF C9 DC 9C ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage91,3.229V,--,,C9D,12,12,0.001,0,,
,CellVoltage92,3.228V,--,,C9C,16,12,0.001,0,,
,CellVoltage93,3.229V,--,,C9D,36,12,0.001,0,,
,CellVoltage94,3.228V,--,,C9C,52,12,0.001,0,,
,CellVoltage95,3.228V,--,,C9C,56,12,0.001,0,,
34,Receive,730.6571,BMS_VCU_31,00000727,--,--,--,Standard,Data frm,08,C9 BC 9C C9 CF C9 DC 99 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage96,3.227V,--,,C9B,12,12,0.001,0,,
,CellVoltage97,3.228V,--,,C9C,16,12,0.001,0,,
,CellVoltage98,3.228V,--,,C9C,36,12,0.001,0,,
,CellVoltage99,3.229V,--,,C9D,52,12,0.001,0,,
,CellVoltage100,3.225V,--,,C99,56,12,0.001,0,,
35,Receive,730.6574,BMS_VCU_33,00000729,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_CellBalCommand_1,0,Open,,0,0,1,1,0,,
,BMS_CellBalCommand_2,0,Open,,0,1,1,1,0,,
,BMS_CellBalCommand_3,0,Open,,0,2,1,1,0,,
,BMS_CellBalCommand_4,0,Open,,0,3,1,1,0,,
,BMS_CellBalCommand_5,0,Open,,0,4,1,1,0,,
,BMS_CellBalCommand_6,0,Open,,0,5,1,1,0,,
,BMS_CellBalCommand_7,0,Open,,0,6,1,1,0,,
,BMS_CellBalCommand_8,0,Open,,0,7,1,1,0,,
,BMS_CellBalCommand_9,0,Open,,0,8,1,1,0,,
,BMS_CellBalCommand_10,0,Open,,0,9,1,1,0,,
,BMS_CellBalCommand_11,0,Open,,0,10,1,1,0,,
,BMS_CellBalCommand_12,0,Open,,0,11,1,1,0,,
,BMS_CellBalCommand_13,0,Open,,0,12,1,1,0,,
,BMS_CellBalCommand_14,0,Open,,0,13,1,1,0,,
,BMS_CellBalCommand_15,0,Open,,0,14,1,1,0,,
,BMS_CellBalCommand_16,0,Open,,0,15,1,1,0,,
,BMS_CellBalCommand_17,0,Open,,0,16,1,1,0,,
,BMS_CellBalCommand_18,0,Open,,0,17,1,1,0,,
,BMS_CellBalCommand_19,0,Open,,0,18,1,1,0,,
,BMS_CellBalCommand_20,0,Open,,0,19,1,1,0,,
,BMS_CellBalCommand_21,0,Open,,0,20,1,1,0,,
,BMS_CellBalCommand_22,0,Open,,0,21,1,1,0,,
,BMS_CellBalCommand_23,0,Open,,0,22,1,1,0,,
,BMS_CellBalCommand_24,0,Open,,0,23,1,1,0,,
,BMS_CellBalCommand_25,0,Open,,0,24,1,1,0,,
,BMS_CellBalCommand_26,0,Open,,0,25,1,1,0,,
,BMS_CellBalCommand_27,0,Open,,0,26,1,1,0,,
,BMS_CellBalCommand_28,0,Open,,0,27,1,1,0,,
,BMS_CellBalCommand_29,0,Open,,0,28,1,1,0,,
,BMS_CellBalCommand_30,0,Open,,0,29,1,1,0,,
,BMS_CellBalCommand_31,0,Open,,0,30,1,1,0,,
,BMS_CellBalCommand_32,0,Open,,0,31,1,1,0,,
,BMS_CellBalCommand_33,0,Open,,0,32,1,1,0,,
,BMS_CellBalCommand_34,0,Open,,0,33,1,1,0,,
,BMS_CellBalCommand_35,0,Open,,0,34,1,1,0,,
,BMS_CellBalCommand_36,0,Open,,0,35,1,1,0,,
,BMS_CellBalCommand_37,0,Open,,0,36,1,1,0,,
,BMS_CellBalCommand_38,0,Open,,0,37,1,1,0,,
,BMS_CellBalCommand_39,0,Open,,0,38,1,1,0,,
,BMS_CellBalCommand_40,0,Open,,0,39,1,1,0,,
,BMS_CellBalCommand_41,0,Open,,0,40,1,1,0,,
,BMS_CellBalCommand_42,0,Open,,0,41,1,1,0,,
,BMS_CellBalCommand_43,0,Open,,0,42,1,1,0,,
,BMS_CellBalCommand_44,0,Open,,0,43,1,1,0,,
,BMS_CellBalCommand_45,0,Open,,0,44,1,1,0,,
,BMS_CellBalCommand_46,0,Open,,0,45,1,1,0,,
,BMS_CellBalCommand_47,0,Open,,0,46,1,1,0,,
,BMS_CellBalCommand_48,0,Open,,0,47,1,1,0,,
,BMS_CellBalCommand_49,0,Open,,0,48,1,1,0,,
,BMS_CellBalCommand_50,0,Open,,0,49,1,1,0,,
,BMS_CellBalCommand_51,0,Open,,0,50,1,1,0,,
,BMS_CellBalCommand_52,0,Open,,0,51,1,1,0,,
,BMS_CellBalCommand_53,0,Open,,0,52,1,1,0,,
,BMS_CellBalCommand_54,0,Open,,0,53,1,1,0,,
,BMS_CellBalCommand_55,0,Open,,0,54,1,1,0,,
,BMS_CellBalCommand_56,0,Open,,0,55,1,1,0,,
,BMS_CellBalCommand_57,0,Open,,0,56,1,1,0,,
,BMS_CellBalCommand_58,0,Open,,0,57,1,1,0,,
,BMS_CellBalCommand_59,0,Open,,0,58,1,1,0,,
,BMS_CellBalCommand_60,0,Open,,0,59,1,1,0,,
,BMS_CellBalCommand_61,0,Open,,0,60,1,1,0,,
,BMS_CellBalCommand_62,0,Open,,0,61,1,1,0,,
,BMS_CellBalCommand_63,0,Open,,0,62,1,1,0,,
,BMS_CellBalCommand_64,0,Open,,0,63,1,1,0,,
36,Receive,730.6576,BMS_VCU_34,0000072A,--,--,--,Standard,Data frm,05,00 00 00 00 F0 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_CellBalCommand_65,0,Open,,0,0,1,1,0,,
,BMS_CellBalCommand_66,0,Open,,0,1,1,1,0,,
,BMS_CellBalCommand_67,0,Open,,0,2,1,1,0,,
,BMS_CellBalCommand_68,0,Open,,0,3,1,1,0,,
,BMS_CellBalCommand_69,0,Open,,0,4,1,1,0,,
,BMS_CellBalCommand_70,0,Open,,0,5,1,1,0,,
,BMS_CellBalCommand_71,0,Open,,0,6,1,1,0,,
,BMS_CellBalCommand_72,0,Open,,0,7,1,1,0,,
,BMS_CellBalCommand_73,0,Open,,0,8,1,1,0,,
,BMS_CellBalCommand_74,0,Open,,0,9,1,1,0,,
,BMS_CellBalCommand_75,0,Open,,0,10,1,1,0,,
,BMS_CellBalCommand_76,0,Open,,0,11,1,1,0,,
,BMS_CellBalCommand_77,0,Open,,0,12,1,1,0,,
,BMS_CellBalCommand_78,0,Open,,0,13,1,1,0,,
,BMS_CellBalCommand_79,0,Open,,0,14,1,1,0,,
,BMS_CellBalCommand_80,0,Open,,0,15,1,1,0,,
,BMS_CellBalCommand_81,0,Open,,0,16,1,1,0,,
,BMS_CellBalCommand_82,0,Open,,0,17,1,1,0,,
,BMS_CellBalCommand_83,0,Open,,0,18,1,1,0,,
,BMS_CellBalCommand_84,0,Open,,0,19,1,1,0,,
,BMS_CellBalCommand_85,0,Open,,0,20,1,1,0,,
,BMS_CellBalCommand_86,0,Open,,0,21,1,1,0,,
,BMS_CellBalCommand_87,0,Open,,0,22,1,1,0,,
,BMS_CellBalCommand_88,0,Open,,0,23,1,1,0,,
,BMS_CellBalCommand_89,0,Open,,0,24,1,1,0,,
,BMS_CellBalCommand_90,0,Open,,0,25,1,1,0,,
,BMS_CellBalCommand_91,0,Open,,0,26,1,1,0,,
,BMS_CellBalCommand_92,0,Open,,0,27,1,1,0,,
,BMS_CellBalCommand_93,0,Open,,0,28,1,1,0,,
,BMS_CellBalCommand_94,0,Open,,0,29,1,1,0,,
,BMS_CellBalCommand_95,0,Open,,0,30,1,1,0,,
,BMS_CellBalCommand_96,0,Open,,0,31,1,1,0,,
,BMS_CellBalCommand_97,0,Open,,0,32,1,1,0,,
,BMS_CellBalCommand_98,0,Open,,0,33,1,1,0,,
,BMS_CellBalCommand_99,0,Open,,0,34,1,1,0,,
,BMS_CellBalCommand_100,0,Open,,0,35,1,1,0,,
37,Receive,730.6578,BMS_VCU_35,0000072B,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_CellBalStatus_1,0,Open,,0,0,1,1,0,,
,BMS_CellBalStatus_2,0,Open,,0,1,1,1,0,,
,BMS_CellBalStatus_3,0,Open,,0,2,1,1,0,,
,BMS_CellBalStatus_4,0,Open,,0,3,1,1,0,,
,BMS_CellBalStatus_5,0,Open,,0,4,1,1,0,,
,BMS_CellBalStatus_6,0,Open,,0,5,1,1,0,,
,BMS_CellBalStatus_7,0,Open,,0,6,1,1,0,,
,BMS_CellBalStatus_8,0,Open,,0,7,1,1,0,,
,BMS_CellBalStatus_9,0,Open,,0,8,1,1,0,,
,BMS_CellBalStatus_10,0,Open,,0,9,1,1,0,,
,BMS_CellBalStatus_11,0,Open,,0,10,1,1,0,,
,BMS_CellBalStatus_12,0,Open,,0,11,1,1,0,,
,BMS_CellBalStatus_13,0,Open,,0,12,1,1,0,,
,BMS_CellBalStatus_14,0,Open,,0,13,1,1,0,,
,BMS_CellBalStatus_15,0,Open,,0,14,1,1,0,,
,BMS_CellBalStatus_16,0,Open,,0,15,1,1,0,,
,BMS_CellBalStatus_17,0,Open,,0,16,1,1,0,,
,BMS_CellBalStatus_18,0,Open,,0,17,1,1,0,,
,BMS_CellBalStatus_19,0,Open,,0,18,1,1,0,,
,BMS_CellBalStatus_20,0,Open,,0,19,1,1,0,,
,BMS_CellBalStatus_21,0,Open,,0,20,1,1,0,,
,BMS_CellBalStatus_22,0,Open,,0,21,1,1,0,,
,BMS_CellBalStatus_23,0,Open,,0,22,1,1,0,,
,BMS_CellBalStatus_24,0,Open,,0,23,1,1,0,,
,BMS_CellBalStatus_25,0,Open,,0,24,1,1,0,,
,BMS_CellBalStatus_26,0,Open,,0,25,1,1,0,,
,BMS_CellBalStatus_27,0,Open,,0,26,1,1,0,,
,BMS_CellBalStatus_28,0,Open,,0,27,1,1,0,,
,BMS_CellBalStatus_29,0,Open,,0,28,1,1,0,,
,BMS_CellBalStatus_30,0,Open,,0,29,1,1,0,,
,BMS_CellBalStatus_31,0,Open,,0,30,1,1,0,,
,BMS_CellBalStatus_32,0,Open,,0,31,1,1,0,,
,BMS_CellBalStatus_33,0,Open,,0,32,1,1,0,,
,BMS_CellBalStatus_34,0,Open,,0,33,1,1,0,,
,BMS_CellBalStatus_35,0,Open,,0,34,1,1,0,,
,BMS_CellBalStatus_36,0,Open,,0,35,1,1,0,,
,BMS_CellBalStatus_37,0,Open,,0,36,1,1,0,,
,BMS_CellBalStatus_38,0,Open,,0,37,1,1,0,,
,BMS_CellBalStatus_39,0,Open,,0,38,1,1,0,,
,BMS_CellBalStatus_40,0,Open,,0,39,1,1,0,,
,BMS_CellBalStatus_41,0,Open,,0,40,1,1,0,,
,BMS_CellBalStatus_42,0,Open,,0,41,1,1,0,,
,BMS_CellBalStatus_43,0,Open,,0,42,1,1,0,,
,BMS_CellBalStatus_44,0,Open,,0,43,1,1,0,,
,BMS_CellBalStatus_45,0,Open,,0,44,1,1,0,,
,BMS_CellBalStatus_46,0,Open,,0,45,1,1,0,,
,BMS_CellBalStatus_47,0,Open,,0,46,1,1,0,,
,BMS_CellBalStatus_48,0,Open,,0,47,1,1,0,,
,BMS_CellBalStatus_49,0,Open,,0,48,1,1,0,,
,BMS_CellBalStatus_50,0,Open,,0,49,1,1,0,,
,BMS_CellBalStatus_51,0,Open,,0,50,1,1,0,,
,BMS_CellBalStatus_52,0,Open,,0,51,1,1,0,,
,BMS_CellBalStatus_53,0,Open,,0,52,1,1,0,,
,BMS_CellBalStatus_54,0,Open,,0,53,1,1,0,,
,BMS_CellBalStatus_55,0,Open,,0,54,1,1,0,,
,BMS_CellBalStatus_56,0,Open,,0,55,1,1,0,,
,BMS_CellBalStatus_57,0,Open,,0,56,1,1,0,,
,BMS_CellBalStatus_58,0,Open,,0,57,1,1,0,,
,BMS_CellBalStatus_59,0,Open,,0,58,1,1,0,,
,BMS_CellBalStatus_60,0,Open,,0,59,1,1,0,,
,BMS_CellBalStatus_61,0,Open,,0,60,1,1,0,,
,BMS_CellBalStatus_62,0,Open,,0,61,1,1,0,,
,BMS_CellBalStatus_63,0,Open,,0,62,1,1,0,,
,BMS_CellBalStatus_64,0,Open,,0,63,1,1,0,,
38,Receive,730.6580,BMS_VCU_36,0000072C,--,--,--,Standard,Data frm,05,00 00 00 00 F0 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_CellBalStatus_65,0,Open,,0,0,1,1,0,,
,BMS_CellBalStatus_66,0,Open,,0,1,1,1,0,,
,BMS_CellBalStatus_67,0,Open,,0,2,1,1,0,,
,BMS_CellBalStatus_68,0,Open,,0,3,1,1,0,,
,BMS_CellBalStatus_69,0,Open,,0,4,1,1,0,,
,BMS_CellBalStatus_70,0,Open,,0,5,1,1,0,,
,BMS_CellBalStatus_71,0,Open,,0,6,1,1,0,,
,BMS_CellBalStatus_72,0,Open,,0,7,1,1,0,,
,BMS_CellBalStatus_73,0,Open,,0,8,1,1,0,,
,BMS_CellBalStatus_74,0,Open,,0,9,1,1,0,,
,BMS_CellBalStatus_75,0,Open,,0,10,1,1,0,,
,BMS_CellBalStatus_76,0,Open,,0,11,1,1,0,,
,BMS_CellBalStatus_77,0,Open,,0,12,1,1,0,,
,BMS_CellBalStatus_78,0,Open,,0,13,1,1,0,,
,BMS_CellBalStatus_79,0,Open,,0,14,1,1,0,,
,BMS_CellBalStatus_80,0,Open,,0,15,1,1,0,,
,BMS_CellBalStatus_81,0,Open,,0,16,1,1,0,,
,BMS_CellBalStatus_82,0,Open,,0,17,1,1,0,,
,BMS_CellBalStatus_83,0,Open,,0,18,1,1,0,,
,BMS_CellBalStatus_84,0,Open,,0,19,1,1,0,,
,BMS_CellBalStatus_85,0,Open,,0,20,1,1,0,,
,BMS_CellBalStatus_86,0,Open,,0,21,1,1,0,,
,BMS_CellBalStatus_87,0,Open,,0,22,1,1,0,,
,BMS_CellBalStatus_88,0,Open,,0,23,1,1,0,,
,BMS_CellBalStatus_89,0,Open,,0,24,1,1,0,,
,BMS_CellBalStatus_90,0,Open,,0,25,1,1,0,,
,BMS_CellBalStatus_91,0,Open,,0,26,1,1,0,,
,BMS_CellBalStatus_92,0,Open,,0,27,1,1,0,,
,BMS_CellBalStatus_93,0,Open,,0,28,1,1,0,,
,BMS_CellBalStatus_94,0,Open,,0,29,1,1,0,,
,BMS_CellBalStatus_95,0,Open,,0,30,1,1,0,,
,BMS_CellBalStatus_96,0,Open,,0,31,1,1,0,,
,BMS_CellBalStatus_97,0,Open,,0,32,1,1,0,,
,BMS_CellBalStatus_98,0,Open,,0,33,1,1,0,,
,BMS_CellBalStatus_99,0,Open,,0,34,1,1,0,,
,BMS_CellBalStatus_100,0,Open,,0,35,1,1,0,,
39,Receive,730.5577,BAS_BMS_01,000003C4,--,--,--,Standard,Data frm,08,00 00 13 88 00 00 00 65 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,Aerosol_concentration,0¦Ìg/m3 ,--,,0,8,16,1,0,,
,Wakeup_threshold,5000,--,,1388,24,16,1,0,,
,SmokeSensor_status,0,--,,0,32,3,1,0,,
,SmokeSensor_Inv,0,--,,0,35,5,1,0,,
,Rolling_counter,7,--,,7,48,3,1,0,,
,BAS_CRC_check_code,222,--,,DE,56,8,1,0,,
